,,,,,,,,,9.1,6.5,4,3.5,0.5,5.7,,0.22037,0.58558,-8.4,,9.6,5.1,4.2,2.5,1.75,5.7859,3.5605,1.6541,2025,2024,2023,2022,21/19/18/17,-7.4,1.5,1.25,1,0.75,0.5,,-1.06848,1.56055,-0.49364,2.40336,-0.99436,1.46856,0.08569,-4.5022,-3.49112,1.63943,-0.02901,7.73187,3.52565,0.34867,1.22251,2.94483,3.11106
,Year,,Value,,,,,Win%,Last year win %,2 year prior win %,3 year prior win %,4 year prior win %,5 year prior win %,Consecutive seasons above .500 (MAX 5),Above .500 seasons in past 5 years,Above .500 seasons in past 5 years squared,Mid Major above 500 years,Below .500 years as a power conference school past 5 years,5 Year average,March Games 1 year prior (include first four),March Games 2 year prior,March Games 3 year prior,March Games 4 year prior,March Games 5 year prior,Previous Year Conference Tournament Wins,2 Year Prior Conference Tournament Wins,3 Year Prior Conference Tournament Wins,"March Location (seeding, NIT, CIT, CBI, Missed) last year","March Location (seeding, NIT, CIT, CBI, Missed) 2 year","March Location (seeding, NIT, CIT, CBI, Missed) 3 year","March Location (seeding, NIT, CIT, CBI, Missed) 4 year","March Location (seeding, NIT, CIT, CBI, Missed) 5 year",Power Misses,,,,,,Coaching changes in past 5 seasons (prior to 21-22 season for 26),Coaching Changes in last 5 years squared,March Wins past 5 seasons (not including first four),March Losses past 5 seasons (Inc first 4),March wins ^1/2,March Losses ^1/2,Upsets Made in past 5 March appearances,Upsets Made in past 5 March appearances Squared,Times upset in past 5 March appearances,Times upset in past 5 March appearances Squared,Regular season champs in past 5,Independent School once in past 5 seasons,Power School (Min 1 year in past 5 seasons),Power AQs in past 5,Number of Draft picks in past 5 season,20 Win Season Past 5 Seasons,25 Win Season Past 5 Seasons,30 Win Season Past 5 Seasons
Colorado St.,2026,57.765,57.765,,,,,0.8,0.722,0.694,0.455,0.806,0.714,2,4,16,4,0,0.6782,2,2,0,1,0,3,2,1,Twelve Seed,Ten Seed,Missed,Six Seed,NIT,0,9.5,11,-2,11,9,1,1,1,3,1,1.73205080756888,1,1,1,1,0,0,0,0,3,4,3,0
Columbia,2026,7.081,7.081,,,,,0.8,0.444,0.481,0.241,0.154,0.2,0,0,0,0,0,0.304,0,0,0,0,0,0,0,0,Missed,Missed,Missed,Missed,Missed,0,-2,-2,-2,-2,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Connecticut,2026,95.081,95.081,,,,,0.8,0.686,0.925,0.795,0.697,0.652,5,5,25,0,0,0.751,2,6,6,1,1,1,3,1,Eight Seed,One Seed,Four Seed,Five Seed,Seven Seed,0,11,13,12,12,11,0,0,13,3,3.60555127546399,1.73205080756888,1,1,2,4,1,0,1,1,9,4,2,2
Coppin St.,2026,5.405,5.405,,,,,0,0.2,0.069,0.281,0.281,0.409,0,0,0,0,0,0.248,0,0,0,0,0,0,0,0,Missed,Missed,Missed,Missed,Missed,0,-2,-2,-2,-2,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cornell,2026,19.283,19.283,,,,,0.6,0.621,0.733,0.607,0.577,0.259,4,4,16,4,0,0.5594,0,0,0,0,0,1,0,0,Missed,NIT,Missed,Missed,Missed,0,-2,9,-2,-2,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Creighton,2026,86.305,86.305,,,,,0.75,0.694,0.714,0.649,0.657,0.71,5,5,25,0,0,0.6848,2,3,4,2,3,2,0,1,Nine Seed,Three Seed,Six Seed,Nine Seed,Five Seed,0,11,12,11,11,12,0,0,9,5,3,2.23606797749979,3,9,0,0,0,0,1,0,3,5,2,0
Dartmouth,2026,7.517,7.517,,,,,0,0.5,0.222,0.357,0.333,0.414,0,0,0,0,0,0.3652,0,0,0,0,0,0,0,0,Missed,Missed,Missed,Missed,Missed,0,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Davidson,2026,21.293,21.293,,,,,1,0.515,0.469,0.5,0.794,0.591,1,3,9,3,0,0.5738,0,0,0,1,0,1,0,1,Missed,Missed,Missed,Ten Seed,NIT,0,-2,-2,-2,11,9,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0
Dayton,2026,38.792,38.792,,,,,0.8,0.676,0.758,0.647,0.686,0.583,5,5,25,5,0,0.67,0,2,0,0,0,0,0,0,NIT,Seven Seed,Missed,NIT,NIT,0,9,11,-2,9,9,0,0,1,1,1,1,0,0,0,0,0,0,0,0,3,4,0,0
Delaware,2026,13.599,13.599,,,,,0.25,0.444,0.576,0.515,0.629,0.467,0,3,9,3,0,0.5262,0,0,0,1,0,0,0,0,Missed,Missed,Missed,Fifteen Seed,Missed,0,-2,-2,-2,8,-2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Delaware St.,2026,15.297,15.297,,,,,0,0.533,0.441,0.2,0.071,0.158,1,1,1,1,0,0.2806,0,0,0,0,0,0,2,0,Missed,CBI,Missed,Missed,Missed,0,-2,8.5,-2,-2,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denver,2026,8.942,8.942,,,,,0.4,0.344,0.5,0.469,0.344,0.095,0,0,0,0,0,0.3504,0,0,0,0,0,0,2,0,Missed,Missed,Missed,Missed,Missed,0,-2,-2,-2,-2,-2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DePaul,2026,-9.808,-9.808,,,,,0.6,0.412,0.094,0.303,0.484,0.333,0,0,0,0,5,0.3252,0,0,0,0,0,1,0,1,CBC,Missed,Missed,Missed,Missed,4,10.5,-2,-2,-2,-2,2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Detroit Mercy,2026,6.754,6.754,,,,,0.166666666666667,0.25,0.031,0.424,0.467,0.545,0,1,1,1,0,0.3434,0,0,0,0,0,0,0,1,Missed,Missed,Missed,Missed,Missed,0,-2,-2,-2,-2,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Drake,2026,73.492,73.492,,,,,0.6,0.886,0.8,0.771,0.694,0.839,5,5,25,5,0,0.798,2,1,1,0,1,3,3,3,Eleven Seed,Ten Seed,Twelve Seed,CBI,Eleven Seed,0,9.5,11,9.5,8.5,9.5,2,4,2,4,1.4142135623731,2,2,4,0,0,1,0,0,0,0,5,5,1
Drexel,2026,17.215,17.215,,,,,0.333333333333333,0.545,0.625,0.531,0.517,0.6,5,5,25,5,0,0.5636,0,0,0,0,1,1,0,1,Missed,Missed,Missed,Missed,Sixteen Seed,0,-2,-2,-2,-2,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
Duke,2026,100.08,100.08,,,,,1,0.897,0.75,0.75,0.821,0.542,5,5,25,0,0,0.752,5,4,2,5,0,3,0,3,One Seed,Four Seed,Five Seed,Two Seed,Missed,1,13,12,12,12,-2,1,1,12,4,3.46410161513775,2,1,1,2,4,2,0,1,2,15,4,4,2
Duquesne,2026,32.005,32.005,,,,,0.8,0.406,0.676,0.606,0.2,0.5,0,2,4,2,0,0.4776,0,2,0,0,0,0,4,0,Missed,Eleven Seed,CBI,Missed,Missed,0,-2,9.5,8.5,-2,-2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,2,1,0
East Carolina,2026,10.865,10.865,,,,,0.4,0.576,0.455,0.485,0.5,0.421,1,1,1,1,0,0.4874,0,0,0,0,0,0,1,1,Missed,Missed,Missed,Missed,Missed,0,-2,-2,-2,-2,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
East Tennessee St.,2026,10.223,10.223,,,,,0.8,0.613,0.543,0.375,0.469,0.52,2,3,9,3,0,0.504,0,0,0,0,0,0,3,0,Missed,Missed,Missed,Missed,Missed,0,-2,-2,-2,-2,-2,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
East Texas A&M,2026,12.498,12.498,,,,,0.25,0.115,0.394,0.394,0,0,0,0,0,0,0,0.1806,0,0,0,0,0,0,1,0,Ineligible,Ineligible,Ineligible,D2,D2,0,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eastern Illinois,2026,6.876,6.876,,,,,0.25,0.387,0.438,0.29,0.161,0.333,0,0,0,0,0,0.3218,0,0,0,0,0,0,0,0,Missed,Missed,Missed,Missed,Missed,0,-2,-2,-2,-2,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eastern Kentucky,2026,17.114,17.114,,,,,0.25,0.563,0.548,0.622,0.419,0.759,3,4,16,4,0,0.5822,0,0,0,0,0,0,0,1,Missed,Missed,CBI,Missed,Missed,0,-2,-2,8.5,-2,-2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
Eastern Michigan,2026,7.553,7.553,,,,,0.6,0.5,0.419,0.258,0.323,0.333,0,0,0,0,0,0.3666,0,0,0,0,0,0,0,0,Missed,Missed,Missed,Missed,Missed,0,-2,-2,-2,-2,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Eastern Washington,2026,18.485,18.485,,,,,0,0.313,0.656,0.676,0.529,0.667,0,4,16,4,0,0.5682,0,0,0,0,1,0,0,0,Missed,Missed,NIT,TBC,Fourteen Seed,0,-2,-2,9,0.5,9.5,2,4,0,1,0,1,0,0,0,0,2,0,0,0,1,2,0,0
Elon,2026,14.099,14.099,,,,,0.6,0.515,0.406,0.25,0.313,0.526,1,2,4,2,0,0.402,0,0,0,0,0,0,0,0,CBI,Missed,Missed,Missed,Missed,0,8.5,-2,-2,-2,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Evansville,2026,13.367,13.367,,,,,0.5,0.344,0.486,0.156,0.2,0.375,0,0,0,0,0,0.3122,0,0,0,0,0,0,1,0,Missed,CBI,Missed,Missed,Missed,0,-2,8.5,-2,-2,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fairfield,2026,16.682,16.682,,,,,0.6,0.375,0.649,0.419,0.455,0.37,0,1,1,1,0,0.4536,0,0,0,0,0,0,2,0,Missed,CBI,Missed,Missed,Missed,0,-2,8.5,-2,-2,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Fairleigh Dickinson,2026,21.385,21.385,,,,,0,0.394,0.469,0.778,0.182,0.375,0,1,1,1,0,0.4396,0,0,3,0,0,1,0,2,Missed,Missed,Sixteen Seed,Missed,Missed,0,-2,-2,8,-2,-2,2,4,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0
FIU,2026,11.134,11.134,,,,,0.333333333333333,0.303,0.333,0.438,0.469,0.346,0,0,0,0,0,0.3778,0,0,0,0,0,1,1,0,Missed,Missed,Missed,Missed,Missed,0,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Florida,2026,71.244,71.244,,,,,0.8,0.9,0.667,0.485,0.594,0.6,2,4,16,0,1,0.6492,6,1,0,0,2,3,3,0,One Seed,Seven Seed,NIT,Missed,Seven Seed,1,13,11,9,-2,11,1,1,7,2,2.64575131106459,1.4142135623731,0,0,2,4,0,0,1,1,7,2,1,1
Florida A&M,2026,7.86,7.86,,,,,0,0.452,0.207,0.241,0.433,0.4,0,0,0,0,0,0.3466,0,0,0,0,0,1,0,0,Missed,Missed,Missed,Missed,Missed,0,-2,-2,-2,-2,-2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Florida Atlantic,2026,57.266,57.266,,,,,0.8,0.529,0.735,0.897,0.559,0.565,5,5,25,5,0,0.657,0,1,5,0,0,1,1,3,NIT,Eight Seed,Nine Seed,CBI,Missed,0,9,11,11,8.5,-2,1,1,4,2,2,1.4142135623731,3,9,1,1,1,0,0,0,1,2,2,1
Florida Gulf Coast,2026,16.812,16.812,,,,,0.6,0.559,0.438,0.531,0.647,0.556,1,4,16,4,0,0.5462,0,0,0,0,0,0,0,0,CBI,Missed,Missed,Missed,Missed,0,8.5,-2,-2,-2,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Florida St.,2026,6.403,6.403,,,,,0.8,0.531,0.515,0.281,0.548,0.72,2,4,16,0,1,0.519,0,0,0,0,3,0,1,0,Missed,Missed,Missed,Missed,Four Seed,4,-2,-2,-2,-2,12,1,1,2,1,1.4142135623731,1,0,0,0,0,0,0,1,0,4,0,0,0
Fordham,2026,9.418,9.418,,,,,0.666666666666667,0.364,0.394,0.758,0.5,0.125,0,1,1,1,0,0.4282,0,0,0,0,0,1,1,1,Missed,Missed,Missed,Missed,Missed,0,-2,-2,-2,-2,-2,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Fresno St.,2026,9.623,9.623,,,,,0.714285714285714,0.217,0.364,0.355,0.639,0.5,0,1,1,1,0,0.415,0,0,0,0,0,0,1,0,Missed,Missed,Missed,TBC,Missed,0,-2,-2,-2,0.5,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Furman,2026,41.248,41.248,,,,,0.25,0.714,0.515,0.778,0.647,0.64,5,5,25,5,0,0.6588,0,0,2,0,0,2,1,3,NIT,Missed,Twelve Seed,Missed,Missed,0,9,-2,9.5,-2,-2,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,3,2,0
Gardner Webb,2026,11.993,11.993,,,,,0,0.355,0.515,0.5,0.581,0.423,0,2,4,2,0,0.4748,0,0,0,0,0,1,1,0,Missed,Missed,Missed,Missed,Missed,0,-2,-2,-2,-2,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
George Mason,2026,25.267,25.267,,,,,1,0.75,0.625,0.606,0.467,0.591,3,4,16,4,0,0.6078,0,0,0,0,0,2,0,1,NIT,Missed,Missed,Missed,Missed,0,9,-2,-2,-2,-2,2,4,0,0,0,0,0,0,0,0,1,0,0,0,2,3,1,0
George Washington,2026,18.852,18.852,,,,,1,0.618,0.469,0.5,0.4,0.294,1,1,1,1,0,0.4562,0,0,0,0,0,1,0,0,CBC,Missed,Missed,Missed,Missed,0,10.5,-2,-2,-2,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Georgetown,2026,-0.594,-0.594,,,,,1,0.529,0.281,0.219,0.194,0.5,1,1,1,0,4,0.3446,0,0,0,0,1,0,0,0,CBC,Missed,Missed,Missed,Twelve Seed,3,10.5,-2,-2,-2,9.5,1,1,0,1,0,1,0,0,0,0,0,0,1,1,2,0,0,0
Georgia,2026,16.086,16.086,,,,,1,0.606,0.625,0.5,0.188,0.538,2,3,9,0,2,0.4914,1,0,0,0,0,0,1,0,Nine Seed,NIT,Missed,Missed,Missed,3,11,9,-2,-2,-2,1,1,0,1,0,1,0,0,0,0,0,0,1,0,2,2,0,0
Georgia Southern,2026,12.459,12.459,,,,,0.5,0.516,0.273,0.515,0.444,0.5,1,2,4,2,0,0.4496,0,0,0,0,0,1,1,1,Missed,Missed,Missed,Missed,Missed,0,-2,-2,-2,-2,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georgia St.,2026,14.55,14.55,,,,,0.166666666666667,0.424,0.452,0.323,0.621,0.727,0,2,4,2,0,0.5094,0,0,0,1,0,1,0,0,Missed,Missed,Missed,Sixteen Seed,Missed,0,-2,-2,-2,8,-2,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Georgia Tech,2026,2.467,2.467,,,,,0.8,0.5,0.438,0.455,0.375,0.654,0,1,1,0,4,0.4844,0,0,0,0,1,1,0,1,NIT,Missed,Missed,Missed,Nine Seed,3,9,-2,-2,-2,11,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0
Gonzaga,2026,92.125,92.125,,,,,1,0.743,0.771,0.838,0.875,0.969,5,5,25,5,0,0.8392,2,3,4,3,6,2,1,2,Eight Seed,Five Seed,Three Seed,One Seed,One Seed,0,11,12,12,13,13,0,0,13,5,3.60555127546399,2.23606797749979,2,4,2,4,3,0,0,0,6,5,5,2
Grambling St.,2026,29.513,29.513,,,,,0.5,0.353,0.583,0.727,0.375,0.5,0,2,4,2,0,0.5076,0,2,0,0,0,2,3,2,Missed,Sixteen Seed,Missed,Missed,Missed,0,-2,8,-2,-2,-2,1,1,0,1,0,1,0,0,0,0,2,0,0,0,0,2,0,0
Grand Canyon,2026,64.227,64.227,,,,,0.6,0.765,0.857,0.667,0.742,0.708,5,5,25,5,0,0.7478,1,2,1,0,1,3,2,4,Thirteen Seed,Twelve Seed,Fourteen Seed,Missed,Fifteen Seed,0,9.5,9.5,9.5,-2,8,1,1,2,4,1.4142135623731,2,2,4,0,0,2,0,0,0,0,4,2,1
Green Bay,2026,-0.455,-0.455,,,,,0.166666666666667,0.125,0.563,0.086,0.125,0.32,0,1,1,1,0,0.2438,0,0,0,0,0,0,0,0,Missed,Missed,Missed,Missed,Missed,0,-2,-2,-2,-2,-2,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hampton,2026,10.921,10.921,,,,,0.285714285714286,0.515,0.273,0.250,0.321,0.44,1,1,1,1,0,0.3598,0,0,0,0,0,1,1,0,Missed,Missed,Missed,Missed,Missed,0,-2,-2,-2,-2,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harvard,2026,11.655,11.655,,,,,0.666666666666667,0.444,0.519,0.5,0.5,0.741,0,2,4,2,0,0.5408,0,0,0,0,0,0,0,0,Missed,Missed,Missed,Missed,NIT,0,-2,-2,-2,-2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Hawaii,2026,13.125,13.125,,,,,0.666666666666667,0.484,0.588,0.667,0.607,0.524,0,4,16,4,0,0.574,0,0,0,0,0,0,1,0,Missed,Missed,Missed,Missed,Missed,0,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
High Point,2026,35.312,35.312,,,,,0.833333333333333,0.829,0.75,0.452,0.452,0.375,2,2,4,2,0,0.5716,1,0,0,0,0,3,1,0,Thirteen Seed,CBI,Missed,Missed,Missed,0,9.5,8.5,-2,-2,-2,3,9,0,1,0,1,0,0,0,0,2,0,0,0,0,2,2,0
Hofstra,2026,24.03,24.03,,,,,0.4,0.455,0.606,0.714,0.656,0.565,0,4,16,4,0,0.5992,0,0,0,0,0,1,1,1,Missed,Missed,NIT,Missed,AQ-Covid Cancel,0,-2,-2,9,-2,0.5,2,4,0,0,0,0,0,0,0,0,2,0,0,0,0,4,2,0
Holy Cross,2026,8.232,8.232,,,,,0.166666666666667,0.406,0.303,0.313,0.29,0.313,0,0,0,0,0,0.325,0,0,0,0,0,0,1,0,Missed,Missed,Missed,Missed,Missed,0,-2,-2,-2,-2,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Houston,2026,121.81,121.81,,,,,1,0.875,0.865,0.892,0.842,0.875,5,5,25,0,0,0.8698,6,3,3,4,5,3,2,2,One Seed,One Seed,One Seed,Five Seed,Two Seed,0,13,13,13,12,12,0,0,16,5,4,2.23606797749979,2,4,2,4,4,0,1,1,4,5,5,4
Houston Christian,2026,6.555,6.555,,,,,0.666666666666667,0.375,0.207,0.313,0.379,0.24,0,0,0,0,0,0.3028,0,0,0,0,0,0,0,0,Missed,Missed,Missed,Missed,Missed,0,-2,-2,-2,-2,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Howard,2026,28.479,28.479,,,,,0.4,0.375,0.514,0.629,0.552,0.2,0,3,9,3,0,0.454,0,1,1,0,0,0,3,3,Missed,Sixteen Seed,Sixteen Seed,Missed,Missed,0,-2,8,8,-2,-2,0,0,0,2,0,1.4142135623731,0,0,0,0,1,0,0,0,0,1,0,0
Idaho,2026,9.241,9.241,,,,,0.5,0.424,0.344,0.313,0.29,0.045,0,0,0,0,0,0.2832,0,0,0,0,0,1,0,0,Missed,Missed,Missed,Missed,Missed,0,-2,-2,-2,-2,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Idaho St.,2026,10.813,10.813,,,,,0.4,0.5,0.412,0.344,0.233,0.542,0,1,1,1,0,0.4062,0,0,0,0,0,0,2,0,Missed,Missed,Missed,Missed,Missed,0,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Illinois,2026,72.011,72.011,,,,,0.8,0.629,0.763,0.606,0.697,0.774,5,5,25,0,0,0.6938,2,4,1,2,2,1,3,0,Six Seed,Three Seed,Nine Seed,Four Seed,One Seed,0,11,12,11,12,13,0,0,4,5,2,2.23606797749979,1,1,2,4,1,0,1,2,4,5,1,0
Illinois Chicago,2026,9.362,9.362,,,,,0.6,0.548,0.364,0.375,0.467,0.409,1,1,1,1,0,0.4326,0,0,0,0,0,0,1,0,Missed,Missed,Missed,Missed,Missed,0,-2,-2,-2,-2,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Illinois St.,2026,16.215,16.215,,,,,0.5,0.611,0.469,0.344,0.394,0.24,1,1,1,1,0,0.4116,0,0,0,0,0,1,0,0,CBI,Missed,Missed,Missed,Missed,0,8.5,-2,-2,-2,-2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Incarnate Word,2026,15.866,15.866,,,,,0.6,0.528,0.258,0.387,0.219,0.364,1,1,1,1,0,0.3512,0,0,0,0,0,1,0,0,CBI,Missed,Missed,Missed,Missed,0,8.5,-2,-2,-2,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Indiana,2026,15.516,15.516,,,,,1,0.594,0.576,0.657,0.6,0.444,4,4,16,0,1,0.5742,0,0,2,2,0,0,1,1,Missed,Missed,Four Seed,Twelve Seed,Missed,3,-2,-2,12,9.5,-2,2,4,1,2,1,1.4142135623731,0,0,1,1,0,0,1,0,3,2,0,0
Indiana St.,2026,26.519,26.519,,,,,0.6,0.438,0.821,0.639,0.355,0.6,0,3,9,3,0,0.5706,0,0,0,0,0,0,2,2,Missed,NIT,CBI,Missed,Missed,0,-2,9,8.5,-2,-2,2,4,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,1
Iona,2026,30.601,30.601,,,,,0.8,0.5,0.485,0.771,0.758,0.667,0,3,9,3,0,0.6362,0,0,1,0,1,2,1,3,Missed,Missed,Thirteen Seed,NIT,Fifteen Seed,0,-2,-2,9.5,9,8,3,9,0,2,0,1.4142135623731,0,0,0,0,2,0,0,0,1,2,2,0
Iowa,2026,21.863,21.863,,,,,1,0.515,0.559,0.576,0.722,0.71,5,5,25,0,0,0.6164,0,0,1,1,2,1,0,0,Missed,NIT,Eight Seed,Four Seed,Two Seed,1,-2,9,11,12,12,1,1,1,3,1,1.73205080756888,0,0,3,9,0,0,1,1,4,2,1,0
Iowa St.,2026,49.599,49.599,,,,,1,0.714,0.784,0.576,0.629,0.083,4,4,16,0,1,0.5572,2,3,1,3,0,1,3,1,Three Seed,Two Seed,Six Seed,Eleven Seed,Missed,1,12,12,11,9.5,-2,1,1,5,4,2.23606797749979,2,3,9,3,9,0,0,1,0,0,3,2,0
IU Indy,2026,2.264,2.264,,,,,0.285714285714286,0.313,0.188,0.156,0.103,0.444,0,0,0,0,0,0.2408,0,0,0,0,0,0,0,0,Missed,Missed,Missed,Missed,Missed,0,-2,-2,-2,-2,-2,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jackson St.,2026,13.863,13.863,,,,,0,0.469,0.469,0.424,0.367,0.688,0,1,1,1,0,0.4834,0,0,0,0,0,2,0,1,Missed,Missed,Missed,Missed,Missed,0,-2,-2,-2,-2,-2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Jacksonville,2026,20.991,20.991,,,,,0.4,0.576,0.485,0.448,0.677,0.458,1,2,4,2,0,0.5288,0,0,0,0,0,1,2,0,CBI,Missed,Missed,Missed,Missed,0,8.5,-2,-2,-2,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Jacksonville St.,2026,26.248,26.248,,,,,0.75,0.639,0.438,0.419,0.656,0.667,1,3,9,3,0,0.5638,0,0,0,1,0,2,0,0,NIT,Missed,Missed,Fifteen Seed,Missed,0,9,-2,-2,8,-2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2,0,0
James Madison,2026,33.861,33.861,,,,,0.5,0.625,0.889,0.667,0.517,0.65,5,5,25,5,0,0.6696,0,2,0,0,0,0,3,1,Missed,Twelve Seed,Missed,Missed,Missed,0,-2,9.5,-2,-2,-2,1,1,1,1,1,1,1,1,0,0,2,0,0,0,0,3,1,1
Kansas,2026,52.187,52.187,,,,,0.6,0.618,0.676,0.75,0.85,0.7,5,5,25,0,0,0.7188,1,2,2,6,2,1,0,2,Seven Seed,Four Seed,One Seed,One Seed,Three Seed,0,11,12,13,13,12,0,0,9,4,3,2,0,0,4,16,2,0,1,1,7,5,1,1
Kansas St.,2026,16.237,16.237,,,,,0.833333333333333,0.485,0.559,0.722,0.452,0.31,0,2,4,0,3,0.5056,0,0,4,0,0,1,1,0,Missed,NIT,Three Seed,Missed,Missed,3,-2,9,12,-2,-2,1,1,3,1,1.73205080756888,1,0,0,1,1,0,0,1,0,1,1,1,0
Kennesaw St.,2026,22.125,22.125,,,,,0.75,0.576,0.484,0.743,0.619,0.208,1,3,9,3,0,0.526,0,0,1,0,0,1,0,3,Missed,Missed,Fourteen Seed,Missed,Missed,0,-2,-2,9.5,-2,-2,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0
Kent St.,2026,34.322,34.322,,,,,0.833333333333333,0.667,0.5,0.8,0.676,0.652,1,4,16,4,0,0.659,0,0,1,0,0,1,2,3,NIT,Missed,Thirteen Seed,TBC,Missed,0,9,-2,9.5,0.5,-2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,1,0
Kentucky,2026,51.085,51.085,,,,,0.666666666666667,0.667,0.697,0.647,0.765,0.36,4,4,16,0,1,0.6272,3,1,2,1,0,1,0,0,Three Seed,Three Seed,Six Seed,Two Seed,Missed,1,12,12,11,12,-2,1,1,3,3,1.73205080756888,1.73205080756888,0,0,2,4,0,0,1,0,12,4,1,0
La Salle,2026,11.448,11.448,,,,,0.4,0.424,0.485,0.441,0.367,0.36,0,0,0,0,0,0.4154,0,0,0,0,0,1,1,2,Missed,Missed,Missed,Missed,Missed,0,-2,-2,-2,-2,-2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lafayette,2026,9.471,9.471,,,,,0.166666666666667,0.4,0.344,0.324,0.333,0.6,0,1,1,1,0,0.4002,0,0,0,0,0,1,0,2,Missed,Missed,Missed,Missed,Missed,0,-2,-2,-2,-2,-2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lamar,2026,11.999,11.999,,,,,0.666666666666667,0.606,0.576,0.29,0.069,0.357,2,2,4,2,0,0.3796,0,0,0,0,0,1,1,0,Missed,Missed,Missed,Missed,Missed,0,-2,-2,-2,-2,-2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Le Moyne,2026,12.666,12.666,,,,,0.4,0.281,0.469,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,1,0,Ineligible,Ineligible,D2,D2,D2,0,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lehigh,2026,10.886,10.886,,,,,0.333333333333333,0.367,0.438,0.533,0.406,0.267,0,1,1,1,0,0.4022,0,0,0,0,0,0,2,0,Missed,Missed,Missed,Missed,Missed,0,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
