,Players,Team,Location,Opponent,Opponent Conference,Power,Top 25,,STR,Min,FGM,FGA,3M,3A,FTM,FTA,OReb,DReb,AST,STL,TO,PF,PTS,OPP ACTIVE VALUE,OPP HISTORICAL VALUE,TEAM ACTIVE VALUE,TEAM HISTORICAL VALUE,Doubles,Double Doube,Triple Double,0-3+ FG,Perfect 2 FG min 3,Perfect 3 FG min 3,Points Leader,Def Reb Leader,Off Reb Leader,Steal Leader,Assist Leader,Foul Trouble,20+ minutes,20+ points,SM,Line,Clutch ,Overtime,Attendance,Player Points,Top 7,STR,Min,FGM,FGA,3M,3A,FTM,FTA,OReb,DReb,AST,STL,TO,PF,PTS,Player Name
Team:,,,,,,,,,Sum:,Sum:,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sum:,,,,,,,,,,,Sum:,Sum:,Sum:,Sum:,Sum:,Sum:,Sum:,Sum:,Sum:,Sum:,Sum:,Sum:,Sum:,Sum:,Sum:,Count (Unique):
,Braxton Stacker,Southeast Missouri St.,AWAY,Iowa,Big Ten,0,0,Starter,1,23,4,9,1,4,2,2,0,2,0,1,2,2,11,0,21.863,0,20.152,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-29,36.5,0,0,"9,302",0,TRUE,1,23,4,9,1,4,2,2,0,2,0,1,2,2,11,Braxton Stacker
,Braxton Stacker,Southeast Missouri St.,HOME,St. Thomas,Summit,0,0,Starter,1,30,2,8,1,4,0,0,1,2,0,1,0,3,5,0,23.019,0,20.152,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-12,2.5,0,0,"1,750",0,TRUE,1,30,2,8,1,4,0,0,1,2,0,1,0,3,5,Braxton Stacker
,Brendan Terry,Southeast Missouri St.,AWAY,Saint Louis,A10,0,0,Starter,1,26,5,13,0,1,4,6,1,1,0,2,2,2,14,0,27.591,0,20.152,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-25,19.5,0,0,"5,364",0,TRUE,1,26,5,13,0,1,4,6,1,1,0,2,2,2,14,Brendan Terry
,Brendan Terry,Southeast Missouri St.,AWAY,Missouri,SEC,0,0,Starter,1,13,2,5,0,1,0,0,1,2,1,1,2,5,4,0,25.617,0,20.152,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-5,25.5,1,0,"11,314",0,TRUE,1,13,2,5,0,1,0,0,1,2,1,1,2,5,4,Brendan Terry
,Brendan Terry,Southeast Missouri St.,AWAY,Iowa,Big Ten,0,0,Starter,1,26,5,5,0,0,2,3,0,4,1,0,1,2,12,0,21.863,0,20.152,1,0,0,0,1,0,0,0,0,0,0,0,1,0,-29,36.5,0,0,"9,302",0,TRUE,1,26,5,5,0,0,2,3,0,4,1,0,1,2,12,Brendan Terry
,Brendan Terry,Southeast Missouri St.,HOME,St. Thomas,Summit,0,0,Starter,1,22,7,11,0,0,0,3,2,1,2,1,2,4,14,0,23.019,0,20.152,1,0,0,0,0,0,0,0,1,0,0,1,1,0,-12,2.5,0,0,"1,750",0,TRUE,1,22,7,11,0,0,0,3,2,1,2,1,2,4,14,Brendan Terry
,David Idada,Southeast Missouri St.,AWAY,Missouri,SEC,0,0,Bench,0,21,2,2,0,0,1,2,3,1,0,1,0,4,5,0,25.617,0,20.152,0,0,0,0,0,0,0,0,1,0,0,1,1,0,-5,25.5,1,0,"11,314",0,FALSE, , , , , , , , , , , , , , , , 
,David Idada,Southeast Missouri St.,AWAY,Iowa,Big Ten,0,0,Bench,0,15,0,0,0,0,0,0,0,2,0,1,1,2,0,0,21.863,0,20.152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-29,36.5,0,0,"9,302",0,FALSE, , , , , , , , , , , , , , , , 
,David Idada,Southeast Missouri St.,HOME,St. Thomas,Summit,0,0,Bench,0,11,0,0,0,0,0,0,0,0,1,0,0,3,0,0,23.019,0,20.152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12,2.5,0,0,"1,750",0,FALSE, , , , , , , , , , , , , , , , 
,Elliot Lowndes,Southeast Missouri St.,AWAY,Saint Louis,A10,0,0,Bench,0,12,1,1,0,0,0,1,0,2,0,0,0,3,2,0,27.591,0,20.152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25,19.5,0,0,"5,364",0,FALSE, , , , , , , , , , , , , , , , 
,Elliot Lowndes,Southeast Missouri St.,AWAY,Iowa,Big Ten,0,0,Bench,0,12,1,3,1,2,0,0,0,0,0,0,0,3,3,0,21.863,0,20.152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-29,36.5,0,0,"9,302",0,FALSE, , , , , , , , , , , , , , , , 
,Landren Blocker,Southeast Missouri St.,AWAY,Iowa,Big Ten,0,0,Starter,1,13,1,4,1,2,1,2,1,1,2,0,0,5,4,0,21.863,0,20.152,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-29,36.5,0,0,"9,302",0,TRUE,1,13,1,4,1,2,1,2,1,1,2,0,0,5,4,Landren Blocker
,Landren Blocker,Southeast Missouri St.,AWAY,Saint Louis,A10,0,0,Bench,0,24,0,4,0,1,0,0,2,5,1,0,2,1,0,0,27.591,0,20.152,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-25,19.5,0,0,"5,364",0,TRUE,0,24,0,4,0,1,0,0,2,5,1,0,2,1,0,Landren Blocker
,Landren Blocker,Southeast Missouri St.,AWAY,Missouri,SEC,0,0,Bench,0,21,2,2,1,1,1,2,1,2,1,0,0,3,6,0,25.617,0,20.152,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-5,25.5,1,0,"11,314",0,TRUE,0,21,2,2,1,1,1,2,1,2,1,0,0,3,6,Landren Blocker
,Landren Blocker,Southeast Missouri St.,HOME,St. Thomas,Summit,0,0,Bench,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.019,0,20.152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12,2.5,0,0,"1,750",0,TRUE,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,Landren Blocker
,Luke Almodovar,Southeast Missouri St.,AWAY,Saint Louis,A10,0,0,Starter,1,23,2,7,1,4,3,6,2,2,0,0,1,3,8,0,27.591,0,20.152,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-25,19.5,0,0,"5,364",0,TRUE,1,23,2,7,1,4,3,6,2,2,0,0,1,3,8,Luke Almodovar
,Luke Almodovar,Southeast Missouri St.,AWAY,Missouri,SEC,0,0,Starter,1,34,9,20,5,13,1,2,1,3,2,3,3,2,24,0,25.617,0,20.152,1,0,0,0,0,0,0,0,0,1,0,0,1,1,-5,25.5,1,0,"11,314",0,TRUE,1,34,9,20,5,13,1,2,1,3,2,3,3,2,24,Luke Almodovar
,Luke Almodovar,Southeast Missouri St.,AWAY,Iowa,Big Ten,0,0,Starter,1,27,6,9,2,4,1,2,0,1,0,2,2,0,15,0,21.863,0,20.152,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-29,36.5,0,0,"9,302",0,TRUE,1,27,6,9,2,4,1,2,0,1,0,2,2,0,15,Luke Almodovar
,Luke Almodovar,Southeast Missouri St.,HOME,St. Thomas,Summit,0,0,Starter,1,29,6,15,3,6,5,5,0,5,1,0,0,3,20,0,23.019,0,20.152,1,0,0,0,0,1,0,0,0,0,0,0,1,1,-12,2.5,0,0,"1,750",0,TRUE,1,29,6,15,3,6,5,5,0,5,1,0,0,3,20,Luke Almodovar
,Marqueas Bell,Southeast Missouri St.,AWAY,Saint Louis,A10,0,0,Bench,0,22,4,9,0,1,2,2,0,4,1,0,0,1,10,0,27.591,0,20.152,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-25,19.5,0,0,"5,364",0,TRUE,0,22,4,9,0,1,2,2,0,4,1,0,0,1,10,Marqueas Bell
,Marqueas Bell,Southeast Missouri St.,AWAY,Missouri,SEC,0,0,Bench,0,16,4,6,0,0,5,6,0,2,1,1,3,1,13,0,25.617,0,20.152,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,25.5,1,0,"11,314",0,TRUE,0,16,4,6,0,0,5,6,0,2,1,1,3,1,13,Marqueas Bell
,Marqueas Bell,Southeast Missouri St.,AWAY,Iowa,Big Ten,0,0,Bench,0,15,2,4,0,0,3,4,0,2,0,0,4,2,7,0,21.863,0,20.152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-29,36.5,0,0,"9,302",0,TRUE,0,15,2,4,0,0,3,4,0,2,0,0,4,2,7,Marqueas Bell
,Marqueas Bell,Southeast Missouri St.,HOME,St. Thomas,Summit,0,0,Bench,0,30,5,10,0,0,1,2,0,2,5,3,4,8,11,0,23.019,0,20.152,1,0,0,0,0,0,0,0,0,1,1,1,1,0,-12,2.5,0,0,"1,750",0,TRUE,0,30,5,10,0,0,1,2,0,2,5,3,4,8,11,Marqueas Bell
,PJ Farmer,Southeast Missouri St.,AWAY,Saint Louis,A10,0,0,Bench,0,10,0,2,0,2,0,0,0,0,1,0,0,2,0,0,27.591,0,20.152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25,19.5,0,0,"5,364",0,FALSE, , , , , , , , , , , , , , , , 
,PJ Farmer,Southeast Missouri St.,AWAY,Iowa,Big Ten,0,0,Bench,0,15,2,3,0,0,0,2,0,2,2,0,2,3,4,0,21.863,0,20.152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-29,36.5,0,0,"9,302",0,FALSE, , , , , , , , , , , , , , , , 
,PJ Farmer,Southeast Missouri St.,HOME,St. Thomas,Summit,0,0,Bench,0,12,0,1,0,1,0,0,0,3,0,0,2,3,0,0,23.019,0,20.152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12,2.5,0,0,"1,750",0,FALSE, , , , , , , , , , , , , , , , 
,Trace Sadler,Southeast Missouri St.,AWAY,Iowa,Big Ten,0,0,Bench,0,6,1,1,0,0,0,0,1,0,0,0,0,1,2,0,21.863,0,20.152,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-29,36.5,0,0,"9,302",0,FALSE, , , , , , , , , , , , , , , , 
,Troy Cole Jr.,Southeast Missouri St.,AWAY,Saint Louis,A10,0,0,Starter,1,12,1,4,1,4,2,2,0,2,1,0,0,4,5,0,27.591,0,20.152,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-25,19.5,0,0,"5,364",0,TRUE,1,12,1,4,1,4,2,2,0,2,1,0,0,4,5,Troy Cole Jr.
,Troy Cole Jr.,Southeast Missouri St.,AWAY,Missouri,SEC,0,0,Starter,1,17,0,5,0,5,2,2,0,2,0,1,2,3,2,0,25.617,0,20.152,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-5,25.5,1,0,"11,314",0,TRUE,1,17,0,5,0,5,2,2,0,2,0,1,2,3,2,Troy Cole Jr.
,Troy Cole Jr.,Southeast Missouri St.,HOME,St. Thomas,Summit,0,0,Starter,1,16,1,4,0,1,1,2,1,1,0,1,2,0,3,0,23.019,0,20.152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12,2.5,0,0,"1,750",0,TRUE,1,16,1,4,0,1,1,2,1,1,0,1,2,0,3,Troy Cole Jr.
,Troy Cole Jr.,Southeast Missouri St.,AWAY,Iowa,Big Ten,0,0,Bench,0,8,0,1,0,0,2,4,0,0,0,0,1,4,2,0,21.863,0,20.152,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-29,36.5,0,0,"9,302",0,TRUE,0,8,0,1,0,0,2,4,0,0,0,0,1,4,2,Troy Cole Jr.
Southeastern Louisiana,,,,,,,,,20,795,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,18,621,64,186,18,76,55,78,35,51,33,30,40,54,201,8
,Ahmed Essahaty,Southeastern Louisiana,AWAY,Mississippi,SEC,0,0,Bench,0,7,0,3,0,1,0,0,0,1,0,0,0,0,0,0,25.285,0,10.623,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-30,21.5,0,0,"8,883",0,FALSE, , , , , , , , , , , , , , , , 
,Ahmed Essahaty,Southeastern Louisiana,AWAY,Louisiana,Sun Belt,0,0,Bench,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,21.78,0,10.623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,3.5,1,0,"3,304",0,FALSE, , , , , , , , , , , , , , , , 
,CJ Booker,Southeastern Louisiana,AWAY,Georgia Tech,ACC,0,0,Starter,1,24,1,8,1,3,0,0,1,0,2,2,0,0,3,0,2.467,0,10.623,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-10,15.5,0,0,"4,585",0,TRUE,1,24,1,8,1,3,0,0,1,0,2,2,0,0,3,CJ Booker
,CJ Booker,Southeastern Louisiana,AWAY,Mississippi St.,SEC,0,0,Starter,1,17,1,9,1,2,0,0,0,2,0,1,1,0,3,0,43.439,0,10.623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,28.5,0,0,"7,401",0,TRUE,1,17,1,9,1,2,0,0,0,2,0,1,1,0,3,CJ Booker
,CJ Booker,Southeastern Louisiana,AWAY,Mississippi,SEC,0,0,Bench,0,16,2,2,1,1,2,2,0,1,2,0,1,0,7,0,25.285,0,10.623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-30,21.5,0,0,"8,883",0,TRUE,0,16,2,2,1,1,2,2,0,1,2,0,1,0,7,CJ Booker
,CJ Booker,Southeastern Louisiana,AWAY,Louisiana,Sun Belt,0,0,Bench,0,30,3,6,1,2,0,0,0,2,3,2,2,2,7,0,21.78,0,10.623,0,0,0,0,0,0,0,0,0,1,1,0,1,0,-6,3.5,1,0,"3,304",0,TRUE,0,30,3,6,1,2,0,0,0,2,3,2,2,2,7,CJ Booker
,Ethan Pickett,Southeastern Louisiana,AWAY,Mississippi,SEC,0,0,Starter,1,17,2,7,0,2,2,2,0,1,2,0,1,3,6,0,25.285,0,10.623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-30,21.5,0,0,"8,883",0,TRUE,1,17,2,7,0,2,2,2,0,1,2,0,1,3,6,Ethan Pickett
,Ethan Pickett,Southeastern Louisiana,AWAY,Louisiana,Sun Belt,0,0,Starter,1,15,0,2,0,0,2,3,1,1,0,0,2,1,2,0,21.78,0,10.623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,3.5,1,0,"3,304",0,TRUE,1,15,0,2,0,0,2,3,1,1,0,0,2,1,2,Ethan Pickett
,Ethan Pickett,Southeastern Louisiana,AWAY,Georgia Tech,ACC,0,0,Starter,1,23,1,4,0,1,0,0,3,0,0,1,3,2,2,0,2.467,0,10.623,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-10,15.5,0,0,"4,585",0,TRUE,1,23,1,4,0,1,0,0,3,0,0,1,3,2,2,Ethan Pickett
,Ethan Pickett,Southeastern Louisiana,AWAY,Mississippi St.,SEC,0,0,Starter,1,19,1,4,0,2,0,0,0,1,0,1,1,3,2,0,43.439,0,10.623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,28.5,0,0,"7,401",0,TRUE,1,19,1,4,0,2,0,0,0,1,0,1,1,3,2,Ethan Pickett
,Isaiah Gaines,Southeastern Louisiana,AWAY,Mississippi,SEC,0,0,Starter,1,23,2,3,0,0,1,3,4,1,1,0,1,4,5,0,25.285,0,10.623,0,0,0,0,0,0,0,0,1,0,0,1,1,0,-30,21.5,0,0,"8,883",0,TRUE,1,23,2,3,0,0,1,3,4,1,1,0,1,4,5,Isaiah Gaines
,Isaiah Gaines,Southeastern Louisiana,AWAY,Louisiana,Sun Belt,0,0,Starter,1,32,0,1,0,0,4,9,1,4,0,1,3,2,4,0,21.78,0,10.623,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-6,3.5,1,0,"3,304",0,TRUE,1,32,0,1,0,0,4,9,1,4,0,1,3,2,4,Isaiah Gaines
,Isaiah Gaines,Southeastern Louisiana,AWAY,Georgia Tech,ACC,0,0,Starter,1,27,5,9,0,1,2,3,3,3,0,1,1,3,12,0,2.467,0,10.623,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-10,15.5,0,0,"4,585",0,TRUE,1,27,5,9,0,1,2,3,3,3,0,1,1,3,12,Isaiah Gaines
,Isaiah Gaines,Southeastern Louisiana,AWAY,Mississippi St.,SEC,0,0,Starter,1,24,4,6,0,1,0,0,1,3,4,1,0,4,8,0,43.439,0,10.623,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-7,28.5,0,0,"7,401",0,TRUE,1,24,4,6,0,1,0,0,1,3,4,1,0,4,8,Isaiah Gaines
,Jaiden Lawrence,Southeastern Louisiana,AWAY,Mississippi,SEC,0,0,Starter,1,31,5,14,3,8,2,4,1,1,1,0,0,4,15,0,25.285,0,10.623,1,0,0,0,0,0,0,0,0,0,0,1,1,0,-30,21.5,0,0,"8,883",0,TRUE,1,31,5,14,3,8,2,4,1,1,1,0,0,4,15,Jaiden Lawrence
,Jaiden Lawrence,Southeastern Louisiana,AWAY,Louisiana,Sun Belt,0,0,Starter,1,32,3,13,1,9,1,5,1,7,1,0,0,3,8,0,21.78,0,10.623,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-6,3.5,1,0,"3,304",0,TRUE,1,32,3,13,1,9,1,5,1,7,1,0,0,3,8,Jaiden Lawrence
,Jaiden Lawrence,Southeastern Louisiana,AWAY,Georgia Tech,ACC,0,0,Starter,1,24,2,4,2,3,4,5,4,1,1,2,0,1,10,0,2.467,0,10.623,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-10,15.5,0,0,"4,585",0,TRUE,1,24,2,4,2,3,4,5,4,1,1,2,0,1,10,Jaiden Lawrence
,Jaiden Lawrence,Southeastern Louisiana,AWAY,Mississippi St.,SEC,0,0,Starter,1,30,1,6,1,6,6,7,0,6,1,3,1,3,9,0,43.439,0,10.623,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-7,28.5,0,0,"7,401",0,TRUE,1,30,1,6,1,6,6,7,0,6,1,3,1,3,9,Jaiden Lawrence
,Jalen Forrest,Southeastern Louisiana,AWAY,Mississippi,SEC,0,0,Bench,0,18,0,4,0,3,3,5,1,2,0,2,1,0,3,0,25.285,0,10.623,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-30,21.5,0,0,"8,883",0,TRUE,0,18,0,4,0,3,3,5,1,2,0,2,1,0,3,Jalen Forrest
,Jalen Forrest,Southeastern Louisiana,AWAY,Louisiana,Sun Belt,0,0,Bench,0,25,4,9,1,3,5,5,1,4,0,1,1,2,14,0,21.78,0,10.623,1,0,0,0,0,1,0,0,0,0,0,0,1,0,-6,3.5,1,0,"3,304",0,TRUE,0,25,4,9,1,3,5,5,1,4,0,1,1,2,14,Jalen Forrest
,Jalen Forrest,Southeastern Louisiana,AWAY,Georgia Tech,ACC,0,0,Bench,0,16,2,6,2,3,3,3,1,0,1,0,2,2,9,0,2.467,0,10.623,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-10,15.5,0,0,"4,585",0,TRUE,0,16,2,6,2,3,3,3,1,0,1,0,2,2,9,Jalen Forrest
,Jalen Forrest,Southeastern Louisiana,AWAY,Mississippi St.,SEC,0,0,Bench,0,25,5,11,1,4,5,6,0,2,0,0,1,2,16,0,43.439,0,10.623,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-7,28.5,0,0,"7,401",0,TRUE,0,25,5,11,1,4,5,6,0,2,0,0,1,2,16,Jalen Forrest
,Jeremy Elyzee,Southeastern Louisiana,AWAY,Mississippi,SEC,0,0,Starter,1,16,1,4,0,1,0,0,0,1,0,2,3,5,2,0,25.285,0,10.623,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-30,21.5,0,0,"8,883",0,TRUE,1,16,1,4,0,1,0,0,0,1,0,2,3,5,2,Jeremy Elyzee
,Jeremy Elyzee,Southeastern Louisiana,AWAY,Louisiana,Sun Belt,0,0,Starter,1,30,2,7,0,1,6,9,3,1,3,0,2,1,10,0,21.78,0,10.623,1,0,0,0,0,0,0,0,1,0,1,0,1,0,-6,3.5,1,0,"3,304",0,TRUE,1,30,2,7,0,1,6,9,3,1,3,0,2,1,10,Jeremy Elyzee
,Jeremy Elyzee,Southeastern Louisiana,AWAY,Georgia Tech,ACC,0,0,Starter,1,30,4,11,0,2,2,2,3,1,3,3,4,3,10,0,2.467,0,10.623,1,0,0,0,0,0,0,0,0,1,0,0,1,0,-10,15.5,0,0,"4,585",0,TRUE,1,30,4,11,0,2,2,2,3,1,3,3,4,3,10,Jeremy Elyzee
,Jeremy Elyzee,Southeastern Louisiana,AWAY,Mississippi St.,SEC,0,0,Starter,1,32,7,15,0,3,5,5,1,4,6,3,3,2,19,0,43.439,0,10.623,1,0,0,0,0,1,1,0,0,1,1,0,1,0,-7,28.5,0,0,"7,401",0,TRUE,1,32,7,15,0,3,5,5,1,4,6,3,3,2,19,Jeremy Elyzee
,Kyle Edison,Southeastern Louisiana,AWAY,Mississippi,SEC,0,0,Bench,0,17,2,4,1,3,2,3,1,2,2,1,2,2,7,0,25.285,0,10.623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-30,21.5,0,0,"8,883",0,FALSE, , , , , , , , , , , , , , , , 
,Kyle Edison,Southeastern Louisiana,AWAY,Louisiana,Sun Belt,0,0,Bench,0,8,1,3,0,1,0,0,1,1,0,1,0,2,2,0,21.78,0,10.623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,3.5,1,0,"3,304",0,FALSE, , , , , , , , , , , , , , , , 
,Kyle Edison,Southeastern Louisiana,AWAY,Georgia Tech,ACC,0,0,Bench,0,12,1,3,0,1,1,1,1,0,2,1,1,4,3,0,2.467,0,10.623,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-10,15.5,0,0,"4,585",0,FALSE, , , , , , , , , , , , , , , , 
,Makhi Myles,Southeastern Louisiana,AWAY,Mississippi,SEC,0,0,Bench,0,16,3,4,1,2,3,3,1,1,2,1,1,2,10,0,25.285,0,10.623,1,0,0,0,0,1,0,0,0,0,0,0,0,0,-30,21.5,0,0,"8,883",0,FALSE, , , , , , , , , , , , , , , , 
,Makhi Myles,Southeastern Louisiana,AWAY,Louisiana,Sun Belt,0,0,Bench,0,14,2,4,1,3,0,0,0,0,0,0,0,0,5,0,21.78,0,10.623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,3.5,1,0,"3,304",0,FALSE, , , , , , , , , , , , , , , , 
,Makhi Myles,Southeastern Louisiana,AWAY,Georgia Tech,ACC,0,0,Bench,0,13,1,3,0,2,0,1,2,0,0,0,3,3,2,0,2.467,0,10.623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,15.5,0,0,"4,585",0,FALSE, , , , , , , , , , , , , , , , 
,Makhi Myles,Southeastern Louisiana,AWAY,Mississippi St.,SEC,0,0,Bench,0,13,2,5,1,1,0,0,3,3,0,0,0,3,5,0,43.439,0,10.623,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-7,28.5,0,0,"7,401",0,FALSE, , , , , , , , , , , , , , , , 
,Peter Hemschemeier,Southeastern Louisiana,AWAY,Mississippi,SEC,0,0,Starter,1,25,1,8,1,7,0,1,0,2,3,0,3,1,3,0,25.285,0,10.623,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-30,21.5,0,0,"8,883",0,FALSE, , , , , , , , , , , , , , , , 
,Peter Hemschemeier,Southeastern Louisiana,AWAY,Louisiana,Sun Belt,0,0,Starter,1,5,0,0,0,0,0,0,0,1,0,0,1,1,0,0,21.78,0,10.623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,3.5,1,0,"3,304",0,FALSE, , , , , , , , , , , , , , , , 
,Seth Jones,Southeastern Louisiana,AWAY,Georgia Tech,ACC,0,0,Bench,0,20,3,12,3,9,0,0,5,0,1,2,3,1,9,0,2.467,0,10.623,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-10,15.5,0,0,"4,585",0,TRUE,0,20,3,12,3,9,0,0,5,0,1,2,3,1,9,Seth Jones
,Seth Jones,Southeastern Louisiana,AWAY,Mississippi St.,SEC,0,0,Bench,0,25,3,9,0,6,0,0,0,2,1,2,3,1,6,0,43.439,0,10.623,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-7,28.5,0,0,"7,401",0,TRUE,0,25,3,9,0,6,0,0,0,2,1,2,3,1,6,Seth Jones
,Ubong-Abasi Etim,Southeastern Louisiana,AWAY,Mississippi,SEC,0,0,Bench,0,14,0,0,0,0,0,2,0,1,1,0,0,0,0,0,25.285,0,10.623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-30,21.5,0,0,"8,883",0,FALSE, , , , , , , , , , , , , , , , 
,Ubong-Abasi Etim,Southeastern Louisiana,AWAY,Louisiana,Sun Belt,0,0,Bench,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.78,0,10.623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,3.5,1,0,"3,304",0,FALSE, , , , , , , , , , , , , , , , 
,Ubong-Abasi Etim,Southeastern Louisiana,AWAY,Georgia Tech,ACC,0,0,Bench,0,10,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2.467,0,10.623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,15.5,0,0,"4,585",0,FALSE, , , , , , , , , , , , , , , , 
,Ubong-Abasi Etim,Southeastern Louisiana,AWAY,Mississippi St.,SEC,0,0,Bench,0,11,0,1,0,0,0,0,1,1,0,1,0,0,0,0,43.439,0,10.623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,28.5,0,0,"7,401",0,FALSE, , , , , , , , , , , , , , , , 
Southern,,,,,,,,,20,845,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,18,610,88,200,16,49,54,87,32,75,35,18,46,61,246,8
,AJ Barnes,Southern,AWAY,Marquette,Big East,0,0,Starter,1,28,5,9,1,3,6,7,3,2,2,1,0,4,17,0,44.645,0,10.472,1,0,0,0,0,0,0,0,0,0,0,1,1,0,-18,24.5,0,0,"13,002",0,FALSE, , , , , , , , , , , , , , , , 
,Ashton Magee,Southern,AWAY,Arkansas,SEC,0,0,Bench,0,20,2,5,0,1,1,4,3,2,0,0,0,3,5,0,70.938,0,10.472,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-32,26.5,0,0,19200,0,TRUE,0,20,2,5,0,1,1,4,3,2,0,0,0,3,5,Ashton Magee
,Ashton Magee,Southern,AWAY,Marquette,Big East,0,0,Bench,0,16,0,2,0,0,0,0,0,1,0,1,1,0,0,0,44.645,0,10.472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,24.5,0,0,"13,002",0,TRUE,0,16,0,2,0,0,0,0,0,1,0,1,1,0,0,Ashton Magee
,Ashton Magee,Southern,AWAY,Washington,Big Ten,0,0,Bench,0,5,0,1,0,0,0,0,1,1,1,0,1,1,0,0,-9.5,0,10.472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,22.5,1,1,"5,564",0,TRUE,0,5,0,1,0,0,0,0,1,1,1,0,1,1,0,Ashton Magee
,Ashton Magee,Southern,AWAY,San Jose St.,Mountain West,0,0,Bench,0,9,0,0,0,0,1,2,0,0,0,0,1,1,1,0,21.587,0,10.472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,5.5,0,0,"1,773",0,TRUE,0,9,0,0,0,0,1,2,0,0,0,0,1,1,1,Ashton Magee
,Brandon Hardy,Southern,AWAY,Arkansas,SEC,0,0,Bench,0,22,1,3,1,2,0,0,0,2,1,1,0,1,3,0,70.938,0,10.472,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-32,26.5,0,0,19200,0,FALSE, , , , , , , , , , , , , , , , 
