,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Davian Williams,Alcorn St.,AWAY,Louisiana Tech,CUSA,0,0,Bench,0,26,4,9,1,2,0,0,2,0,0,1,0,2,9,0,15.731,0,11.934,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-25,16.5,0,0,"1,938",0
Avery Thomas II,Louisiana Tech,HOME,Alcorn St.,SWAC,0,0,Starter,1,15,1,9,0,5,1,2,2,2,0,1,1,3,3,0,11.934,0,15.731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,-16.5,0,0,"1,938",0
Will Allen,Louisiana Tech,HOME,Alcorn St.,SWAC,0,0,Starter,1,13,2,2,0,0,0,0,1,3,0,0,0,2,4,0,11.934,0,15.731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,-16.5,0,0,"1,938",0
Melian Martinez,Louisiana Tech,HOME,Alcorn St.,SWAC,0,0,Starter,1,12,2,3,0,0,0,0,2,2,0,0,1,0,4,0,11.934,0,15.731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,-16.5,0,0,"1,938",0
Jaylen Fenner,Louisiana Tech,HOME,Alcorn St.,SWAC,0,0,Starter,1,17,2,3,1,2,0,0,0,1,1,1,1,1,5,0,11.934,0,15.731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,-16.5,0,0,"1,938",0
AJ Bates,Louisiana Tech,HOME,Alcorn St.,SWAC,0,0,Starter,1,31,10,14,4,6,2,3,0,3,6,0,0,1,26,0,11.934,0,15.731,1,0,0,0,0,0,1,0,0,0,1,0,1,1,25,-16.5,0,0,"1,938",0
Sir Issac Herron,Louisiana Tech,HOME,Alcorn St.,SWAC,0,0,Bench,0,21,6,7,0,0,0,0,3,3,1,1,1,2,12,0,11.934,0,15.731,1,0,0,0,0,0,0,0,0,0,0,0,1,0,25,-16.5,0,0,"1,938",0
Will Jeffress,Louisiana Tech,HOME,Alcorn St.,SWAC,0,0,Bench,0,8,0,1,0,0,0,0,0,0,0,0,0,2,0,0,11.934,0,15.731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,-16.5,0,0,"1,938",0
DJ Dudley,Louisiana Tech,HOME,Alcorn St.,SWAC,0,0,Bench,0,28,4,12,2,4,0,0,0,3,5,2,0,2,10,0,11.934,0,15.731,1,0,0,0,0,0,0,0,0,1,0,0,1,0,25,-16.5,0,0,"1,938",0
Scooter Williams,Louisiana Tech,HOME,Alcorn St.,SWAC,0,0,Bench,0,23,4,7,0,2,1,2,2,2,1,1,1,1,9,0,11.934,0,15.731,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,-16.5,0,0,"1,938",0
Kaden Cooper,Louisiana Tech,HOME,Alcorn St.,SWAC,0,0,Bench,0,27,4,6,1,1,1,2,4,5,1,0,2,1,10,0,11.934,0,15.731,1,0,0,0,0,0,0,1,1,0,0,0,1,0,25,-16.5,0,0,"1,938",0
Marko Ljubicic,Manhattan,AWAY,Army,Patriot,0,0,Starter,1,14,0,4,0,3,2,2,3,3,0,0,0,0,2,0,17.727,0,12.689,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-3,-1.5,1,1,—,0
Fraser Roxburgh,Manhattan,AWAY,Army,Patriot,0,0,Starter,1,42,8,16,2,8,0,0,2,8,1,1,1,3,18,0,17.727,0,12.689,2,1,0,0,0,0,0,1,0,0,0,0,1,0,-3,-1.5,1,1,—,0
Erik Oliver-Bush,Manhattan,AWAY,Army,Patriot,0,0,Starter,1,16,0,2,0,1,0,0,0,2,1,1,1,1,0,0,17.727,0,12.689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-1.5,1,1,—,0
Jaden Winston,Manhattan,AWAY,Army,Patriot,0,0,Starter,1,44,6,14,2,3,4,4,0,0,2,5,4,1,18,0,17.727,0,12.689,1,0,0,0,0,1,0,0,0,1,0,0,1,0,-3,-1.5,1,1,—,0
Devin Dinkins,Manhattan,AWAY,Army,Patriot,0,0,Starter,1,44,6,17,2,6,4,5,1,1,1,0,1,4,18,0,17.727,0,12.689,1,0,0,0,0,0,0,0,0,0,0,1,1,0,-3,-1.5,1,1,—,0
Anthony Isaac,Manhattan,AWAY,Army,Patriot,0,0,Bench,0,32,3,5,1,2,4,4,2,5,2,0,1,2,11,0,17.727,0,12.689,1,0,0,0,0,1,0,0,0,0,0,0,1,0,-3,-1.5,1,1,—,0
Jackson Delaney,Manhattan,AWAY,Army,Patriot,0,0,Bench,0,5,0,1,0,1,0,0,0,0,1,1,0,0,0,0,17.727,0,12.689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-1.5,1,1,—,0
Terrance Jones,Manhattan,AWAY,Army,Patriot,0,0,Bench,0,28,4,6,2,4,1,2,0,4,1,0,2,2,11,0,17.727,0,12.689,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-3,-1.5,1,1,—,0
Jacen Holloway,Army,HOME,Manhattan,MAAC,0,0,Starter,1,37,3,9,0,2,0,0,3,4,6,0,2,3,6,0,12.689,0,17.727,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,1.5,1,1,—,0
Tate Laczkowski,Army,HOME,Manhattan,MAAC,0,0,Starter,1,24,4,7,1,2,0,0,0,5,1,0,0,1,9,0,12.689,0,17.727,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1.5,1,1,—,0
Jorn Everson,Army,HOME,Manhattan,MAAC,0,0,Starter,1,26,5,8,1,2,0,0,1,1,1,0,1,0,11,0,12.689,0,17.727,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1.5,1,1,—,0
Jackson Furman,Army,HOME,Manhattan,MAAC,0,0,Starter,1,29,4,11,2,5,0,0,0,4,1,1,1,5,10,0,12.689,0,17.727,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1.5,1,1,—,0
Ryan Curry,Army,HOME,Manhattan,MAAC,0,0,Starter,1,41,8,15,6,10,4,4,1,7,7,2,4,0,26,0,12.689,0,17.727,1,0,0,0,0,1,1,0,0,0,1,0,1,1,3,1.5,1,1,—,0
Joshua Eli,Army,HOME,Manhattan,MAAC,0,0,Bench,0,22,0,4,0,1,0,0,1,3,2,2,1,1,0,0,12.689,0,17.727,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,1.5,1,1,—,0
Jaxson Bell,Army,HOME,Manhattan,MAAC,0,0,Bench,0,36,6,10,5,8,2,2,0,4,0,1,5,4,19,0,12.689,0,17.727,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1.5,1,1,—,0
Dayon Polk,Army,HOME,Manhattan,MAAC,0,0,Bench,0,9,0,2,0,2,0,0,1,2,1,1,1,1,0,0,12.689,0,17.727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.5,1,1,—,0
Mason Hagedorn,VMI,AWAY,UCF,Big 12,0,0,Starter,1,19,1,5,1,4,0,0,0,1,1,0,0,1,3,0,26.79,0,14.524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25,25.5,0,0,"4,905",0
TJ Johnson,VMI,AWAY,UCF,Big 12,0,0,Starter,1,30,1,11,1,7,2,2,5,5,0,2,4,1,5,0,26.79,0,14.524,1,0,0,0,0,0,0,1,0,0,0,0,1,0,-25,25.5,0,0,"4,905",0
Linus Holmstrom,VMI,AWAY,UCF,Big 12,0,0,Starter,1,25,3,10,1,8,1,3,1,2,0,0,1,3,8,0,26.79,0,14.524,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-25,25.5,0,0,"4,905",0
Tan Yildizoglu,VMI,AWAY,UCF,Big 12,0,0,Starter,1,24,0,3,0,2,2,2,1,3,2,1,2,1,2,0,26.79,0,14.524,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-25,25.5,0,0,"4,905",0
AJ Clark,VMI,AWAY,UCF,Big 12,0,0,Starter,1,15,1,2,0,0,0,0,1,3,1,0,1,0,2,0,26.79,0,14.524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25,25.5,0,0,"4,905",0
Kaden Stuckey,VMI,AWAY,UCF,Big 12,0,0,Bench,0,13,0,2,0,1,4,6,2,1,0,0,0,1,4,0,26.79,0,14.524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25,25.5,0,0,"4,905",0
Cal Liston,VMI,AWAY,UCF,Big 12,0,0,Bench,0,18,0,4,0,1,0,0,1,4,0,2,1,2,0,0,26.79,0,14.524,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-25,25.5,0,0,"4,905",0
Mario Tatum Jr.,VMI,AWAY,UCF,Big 12,0,0,Bench,0,30,6,12,3,6,4,6,0,1,2,1,1,3,19,0,26.79,0,14.524,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-25,25.5,0,0,"4,905",0
Jaylen Pazon,VMI,AWAY,UCF,Big 12,0,0,Bench,0,12,2,5,1,1,2,2,0,1,0,0,2,5,7,0,26.79,0,14.524,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-25,25.5,0,0,"4,905",0
Walker Andrews,VMI,AWAY,UCF,Big 12,0,0,Bench,0,14,3,7,1,4,0,0,2,1,0,0,1,2,7,0,26.79,0,14.524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25,25.5,0,0,"4,905",0
Jamichael Stillwell,UCF,HOME,VMI,Southern,0,0,Starter,1,29,8,12,0,0,5,6,10,4,5,3,0,2,21,0,14.524,0,26.79,2,1,0,0,0,0,1,0,1,1,1,0,1,1,25,-25.5,0,0,"4,905",0
Jordan Burks,UCF,HOME,VMI,Southern,0,0,Starter,1,19,6,14,0,5,2,2,2,3,0,0,0,2,14,0,14.524,0,26.79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,-25.5,0,0,"4,905",0
John Bol,UCF,HOME,VMI,Southern,0,0,Starter,1,12,2,2,0,0,2,2,4,1,1,0,1,3,6,0,14.524,0,26.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,-25.5,0,0,"4,905",0
Riley Kugel,UCF,HOME,VMI,Southern,0,0,Starter,1,16,0,8,0,3,0,1,2,2,2,0,2,1,0,0,14.524,0,26.79,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,-25.5,0,0,"4,905",0
Themus Fulks,UCF,HOME,VMI,Southern,0,0,Starter,1,27,4,6,0,1,3,4,1,4,5,0,0,2,11,0,14.524,0,26.79,1,0,0,0,0,0,0,0,0,0,1,0,1,0,25,-25.5,0,0,"4,905",0
Devan Cambridge,UCF,HOME,VMI,Southern,0,0,Bench,0,21,3,8,0,3,2,2,3,4,2,1,1,3,8,0,14.524,0,26.79,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,-25.5,0,0,"4,905",0
Jeremy Foumena,UCF,HOME,VMI,Southern,0,0,Bench,0,8,4,5,0,0,0,0,0,0,0,0,0,0,8,0,14.524,0,26.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,-25.5,0,0,"4,905",0
Carmelo Pacheco,UCF,HOME,VMI,Southern,0,0,Bench,0,22,2,9,2,9,0,0,2,1,2,0,1,0,6,0,14.524,0,26.79,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,-25.5,0,0,"4,905",0
Chris Johnson,UCF,HOME,VMI,Southern,0,0,Bench,0,19,1,7,1,4,0,0,1,2,1,1,1,0,3,0,14.524,0,26.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,-25.5,0,0,"4,905",0
George Beale Jr.,UCF,HOME,VMI,Southern,0,0,Bench,0,13,1,8,1,5,0,0,0,1,1,1,0,2,3,0,14.524,0,26.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,-25.5,0,0,"4,905",0
Kris Parker,UCF,HOME,VMI,Southern,0,0,Bench,0,12,1,1,0,0,0,0,0,2,0,0,2,1,2,0,14.524,0,26.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,-25.5,0,0,"4,905",0
