Team,,FGM,FGA,FG3sM,FG3sA,FTM,FTA,OReb,DReb,AST,TO,STL,PF,PTS_OFF_TURN,FST_BREAK,PTS_PAINT,Points,Opp Points,Win,Loss,OPP_FGM,OPP_FGA,OPP_FG3sM,OPP_FG3sA,OPP_OReb,OPP_DReb,OPP_AST,OPP_TO,OPP_PF,OPP_PTS_OFF_TURN,OPP_FST_BREAK,OPP_PTS_PAINT
Virginia,,362,729,126,318,196,289,14.5833333333333,27,17.6666666666667,10,7.5,16.6666666666667,16.3333333333333,13.6666666666667,36.8333333333333,87.1666666666667,66.5,11,1,274,700,78,254,12,19.8333333333333,11,11.6666666666667,19.75,11.9166666666667,9.91666666666667,25.8333333333333
Virginia Tech,,387,823,110,305,196,279,11.3846153846154,24.8461538461538,16.0769230769231,9.30769230769231,7.53846153846154,16.9230769230769,16.3846153846154,9.53846153846154,37.6923076923077,83.0769230769231,72.6153846153846,8,5,341,794,97,326,12,24,12.6923076923077,13.6153846153846,18,10.2307692307692,3.76923076923077,32
VMI,,228,587,93,309,149,205,11.4,20.4,11.1,11.8,7.1,18.5,13.2,7.4,22.6,69.8,84.3,8,5,295,610,98,265,14.4,27.1,18.3,12.2,16.8,14.2,15.5,35.8
Wagner,,208,472,68,175,101,150,11.375,24.625,13,14,5.5,21.875,9.75,8.125,30,73.125,81.375,8,5,214,484,60,178,13.75,25.125,15.375,10.75,18.375,17.625,14.375,34.75
Wake Forest,,371,813,117,349,232,306,12.2307692307692,24.0769230769231,15.6153846153846,12.0769230769231,9.46153846153846,18.6153846153846,19.4615384615385,11.1538461538462,34.1538461538462,83.9230769230769,74.3076923076923,8,5,325,762,112,370,11.0769230769231,23.3076923076923,15.1538461538462,15.6923076923077,19.1538461538462,13.0769230769231,8.84615384615385,30
Washington,,345,768,82,249,227,297,14.1666666666667,27.9166666666667,14.0833333333333,11.25,6.91666666666667,17.5,14.1666666666667,13.6666666666667,38.5,83.25,71.6666666666667,8,5,298,725,86,273,10,22.4166666666667,12.3333333333333,11.75,19.5833333333333,11.6666666666667,6.66666666666667,28.6666666666667
Washington St.,,335,728,111,323,186,249,8.92307692307692,25.3076923076923,12.0769230769231,12.6153846153846,5.84615384615385,18.7692307692308,10.9230769230769,8,29.0769230769231,74.3846153846154,75.5384615384615,8,5,340,753,103,305,8.46153846153846,23.1538461538462,12.3846153846154,10.1538461538462,17.7692307692308,15.4615384615385,9,30.3076923076923
Weber St.,,305,662,73,217,170,247,11.9090909090909,25.0909090909091,13.8181818181818,13,7.09090909090909,18.5454545454545,13.8181818181818,13.5454545454545,39.8181818181818,77.5454545454545,78.1818181818182,8,5,303,657,72,249,10.4545454545455,24,13.4545454545455,12.0909090909091,17.8181818181818,16.0909090909091,10.9090909090909,38.3636363636364
West Georgia,,264,645,72,199,125,173,12.1,24.3,12.2,12.9,7.1,16.9,10.7,11,30,72.5,83.6,8,5,299,638,75,236,12.7,28.1,16.9,11.4,16.5,17.1,17.4,42
West Virginia,,333,732,111,309,213,309,11.5384615384615,25.5384615384615,14.2307692307692,10.4615384615385,7.07692307692308,14.6923076923077,16.0769230769231,9,30.6153846153846,76.1538461538462,60.1538461538462,9,4,275,697,81,241,8.76923076923077,23.1538461538462,11.1538461538462,13.3846153846154,17.3846153846154,11.3076923076923,7,25.5384615384615
Western Carolina,,226,544,63,211,116,173,11,24.6666666666667,11.1111111111111,15.4444444444444,6.88888888888889,20.8888888888889,13.1111111111111,5.77777777777778,30.8888888888889,70.1111111111111,87.6666666666667,8,5,267,540,97,244,9.33333333333333,27.4444444444444,15.7777777777778,11.7777777777778,17.1111111111111,20.1111111111111,15,31.5555555555556
Western Illinois,,228,561,48,162,142,215,10.4,21.4,7,12.5,5.4,18.1,11.5,7,29,64.6,79.4,8,5,269,575,92,242,10.8,25.4,13.7,10.9,18.3,18,12.6,31.8
Western Kentucky,,287,701,76,246,202,280,13.5454545454545,26.3636363636364,12.2727272727273,11.4545454545455,7.72727272727273,21.5454545454545,15.3636363636364,12,32.3636363636364,77.4545454545455,80.0909090909091,8,5,282,643,110,295,10.8181818181818,27.9090909090909,15.7272727272727,13.3636363636364,19.6363636363636,12.1818181818182,7.09090909090909,25.0909090909091
Western Michigan,,271,607,74,222,137,181,10.4,27.6,14.4,13.1,4.1,18.9,11.4,12.7,33.6,75.3,79.3,8,5,269,607,104,298,10.3,24.7,15.7,9.1,16.8,17,11.7,30.2
Wichita St.,,320,723,89,255,189,277,14.3333333333333,26.0833333333333,11.8333333333333,9.58333333333333,5.66666666666667,16.3333333333333,12.5833333333333,7.33333333333333,33.5,76.5,66.25,8,5,281,683,77,251,10.3333333333333,22.5,11.6666666666667,11.25,17.25,10.0833333333333,5.91666666666667,27.3333333333333
William & Mary,,307,636,96,287,202,266,8.27272727272727,26.5454545454545,18.4545454545455,14.7272727272727,8.63636363636364,17.5454545454545,18.2727272727273,16.0909090909091,36.1818181818182,82.9090909090909,78.3636363636364,8,5,301,707,84,315,13.1818181818182,23.4545454545455,14.5454545454545,15.7272727272727,20.8181818181818,14.7272727272727,11.3636363636364,36.9090909090909
Winthrop,,333,760,121,347,215,293,13.1666666666667,24,14.4166666666667,10.25,6.75,19.9166666666667,14.6666666666667,10.5,31.8333333333333,83.5,81.0833333333333,8,5,329,713,114,313,10.4166666666667,26.25,13,12.5833333333333,21.5833333333333,11.9166666666667,9.08333333333333,29.8333333333333
Wisconsin,,338,752,132,383,197,253,11.5,26.5833333333333,16.5833333333333,10.75,6.66666666666667,17.3333333333333,15,13.75,32.3333333333333,83.75,74.25,8,4,313,710,99,283,8.25,24.9166666666667,13.3333333333333,11.8333333333333,19.25,11.0833333333333,10,31.1666666666667
Wofford,,267,655,87,285,190,263,12.5454545454545,24.5454545454545,14.0909090909091,10.4545454545455,6.36363636363636,17.6363636363636,11.4545454545455,9.45454545454545,31.2727272727273,73.7272727272727,76.6363636363636,8,5,300,657,77,225,10.3636363636364,25.6363636363636,12.8181818181818,10.5454545454545,18.2727272727273,11.8181818181818,7.18181818181818,37.2727272727273
Wright St.,,333,708,92,263,154,225,10.1666666666667,22.9166666666667,13.0833333333333,11.5,8.58333333333333,19,15.9166666666667,9.58333333333333,36,76,72.6666666666667,8,5,309,678,71,228,10.75,24.1666666666667,10.8333333333333,13.5833333333333,16.5,11,10.75,36
Wyoming,,330,688,93,272,185,260,12.8181818181818,26.1818181818182,15.9090909090909,11.7272727272727,8.63636363636364,24.0909090909091,15.1818181818182,9.27272727272727,39.8181818181818,85.2727272727273,72.3636363636364,8,5,247,580,66,222,8.72727272727273,22.7272727272727,8,13.5454545454545,19.3636363636364,12.9090909090909,6.72727272727273,29.2727272727273
Xavier,,352,831,129,359,166,245,11.1538461538462,25.1538461538462,18.6153846153846,9.61538461538462,7,17.1538461538462,14.9230769230769,14.6153846153846,27.8461538461538,76.8461538461538,73.9230769230769,9,4,353,764,85,257,9,28.9230769230769,17.6153846153846,12.7692307692308,17.2307692307692,9.76923076923077,10.5384615384615,35.8461538461538
Yale,,314,631,93,214,208,260,11,22.8181818181818,15.9090909090909,9.18181818181818,5.09090909090909,16.8181818181818,14.2727272727273,6.18181818181818,36.3636363636364,84.4545454545455,76.4545454545455,8,5,296,644,106,290,10.5454545454545,19.8181818181818,13,10.7272727272727,19.7272727272727,10.6363636363636,9,29.6363636363636
Youngstown St.,,307,677,118,339,154,221,10.25,23.1666666666667,13.0833333333333,14.75,7.58333333333333,18.3333333333333,15,11.5833333333333,29.6666666666667,73.8333333333333,72.0833333333333,8,5,304,687,61,204,11.75,22.8333333333333,11.25,13.6666666666667,17,16.9166666666667,13.4166666666667,34.8333333333333
